,entity minimal-entity data-provider boundary,entity boundary,commander boundary degenerate,controller lazy-class data-class small-class,entity commander boundary,data-provider lazy-class degenerate,commander boundary data-class,large-class degenerate,minimal-entity boundary,lazy-class,pure-controller degenerate,entity data-provider boundary lazy-class,commander,data-provider degenerate,entity data-provider boundary,entity boundary small-class,data-provider,entity commander boundary lazy-class,data-provider boundary data-class,boundary small-class,factory pure-controller,entity data-provider data-class small-class,controller data-class small-class,boundary lazy-class data-class,commander data-class,entity data-provider boundary lazy-class degenerate,controller small-class,entity degenerate,entity small-class,data-class small-class,factory degenerate,data-provider small-class,data-provider lazy-class small-class,large-class lazy-class degenerate,boundary controller degenerate,pure-controller degenerate small-class,entity,factory controller degenerate,lazy-class data-class small-class,entity lazy-class degenerate,lazy-class degenerate,boundary controller lazy-class degenerate,commander boundary lazy-class degenerate,boundary large-class degenerate,commander boundary lazy-class,controller lazy-class small-class,controller lazy-class degenerate,commander boundary small-class,entity minimal-entity,boundary large-class,entity data-provider small-class,commander boundary data-class small-class,boundary data-class,entity factory controller small-class,minimal-entity lazy-class,controller data-class,data-provider lazy-class,data-provider boundary degenerate,entity lazy-class small-class,unclassified,factory controller lazy-class degenerate,entity lazy-class,commander degenerate,pure-controller,factory pure-controller degenerate,entity data-class small-class,controller lazy-class,commander lazy-class small-class,entity minimal-entity lazy-class,degenerate,data-provider boundary lazy-class small-class,entity data-class,entity factory controller,factory controller data-class small-class,minimal-entity data-provider boundary,entity boundary data-class,entity factory controller lazy-class degenerate,entity factory controller data-class,factory degenerate small-class,boundary data-class small-class,data-provider boundary lazy-class,factory controller lazy-class data-class small-class,data-provider data-class,commander boundary,entity boundary data-class small-class,boundary controller,factory pure-controller degenerate small-class,entity boundary degenerate,factory controller lazy-class,boundary lazy-class,minimal-entity boundary lazy-class,entity boundary lazy-class,entity factory controller degenerate,controller degenerate,entity boundary lazy-class small-class,data-provider boundary data-class small-class,factory controller,boundary lazy-class data-class small-class,commander boundary large-class,entity data-provider boundary degenerate,factory small-class,entity minimal-entity commander boundary,entity minimal-entity factory controller,entity data-provider,entity factory controller data-class small-class,minimal-entity commander boundary,lazy-class data-class,boundary lazy-class small-class,pure-controller small-class,lazy-class small-class,data-provider data-class small-class,boundary degenerate,entity data-provider boundary data-class,minimal-entity controller,data-provider boundary small-class,entity commander boundary degenerate,minimal-entity,boundary degenerate small-class,entity data-provider boundary small-class,factory pure-controller small-class,boundary,minimal-entity factory controller,empty,minimal-entity data-provider,boundary large-class lazy-class degenerate,commander boundary lazy-class small-class,small-class,data-provider boundary lazy-class degenerate,controller,entity minimal-entity boundary lazy-class,data-provider boundary,entity data-provider boundary data-class small-class,entity commander boundary lazy-class degenerate,factory controller data-class,boundary lazy-class degenerate,entity boundary lazy-class degenerate,entity minimal-entity boundary,entity data-provider factory controller data-class,commander small-class,factory controller small-class,commander lazy-class degenerate,data-provider boundary large-class,data-class,factory,factory controller lazy-class small-class,large-class,commander data-class small-class,degenerate small-class,commander lazy-class
aseprite (C++),0,70,3,0,35,1,0,0,1,1,7,0,50,0,15,16,17,0,2,3,0,0,3,0,1,0,2,0,0,2,1,13,0,0,0,67,0,0,0,0,3,0,0,0,0,0,0,47,0,0,0,2,8,0,0,0,0,0,0,129,0,0,0,0,0,0,0,1,0,47,0,0,0,0,0,1,0,0,0,2,1,0,3,76,0,0,0,1,0,3,0,0,0,1,0,16,0,0,0,0,0,1,0,0,0,1,0,0,6,1,12,9,0,0,19,0,0,21,0,0,102,0,250,0,0,0,39,0,7,0,30,0,0,0,5,1,4,0,25,0,0,0,7,0,0,0,9,19,2
Tengine (C++),0,17,0,0,21,0,0,0,0,0,0,0,23,0,4,62,10,0,0,5,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,26,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,9,0,0,36,0,0,22,0,529,0,0,0,16,0,1,0,21,0,0,0,0,0,2,0,7,0,0,0,1,0,0,0,1,2,0
QtScrcpy (C++),0,2,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ardupilot (C++),0,41,4,0,11,4,0,0,1,1,6,0,145,6,4,9,60,0,2,13,0,0,1,0,0,0,1,0,0,6,0,8,0,0,0,13,0,0,0,0,12,0,0,0,0,0,0,20,0,0,0,6,0,0,0,0,1,2,0,354,0,0,33,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,1,0,0,4,46,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,10,0,0,6,0,0,41,0,0,90,0,1305,0,0,0,44,0,1,0,17,0,0,0,2,0,0,0,53,0,0,0,2,0,0,0,8,41,0
WLED (C++),0,6,0,0,3,1,0,0,0,1,2,0,23,0,2,0,14,0,0,1,0,0,0,0,0,0,2,0,0,8,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,46,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,6,0,0,2,0,0,9,0,156,0,0,0,10,1,0,0,13,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,1,3,0
falco (C++),0,4,1,0,0,0,0,0,0,1,0,0,5,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,3,0,33,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
mactype (C++),0,8,0,0,1,0,0,0,0,0,0,0,0,0,6,2,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,7,0,0,7,0,150,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0
organicmaps (C++),1,66,1,0,14,1,5,0,2,3,4,0,59,2,19,17,92,0,10,16,0,0,0,0,4,0,5,0,0,11,0,28,2,0,0,27,1,0,0,0,1,0,0,0,0,0,1,27,0,0,0,6,5,0,0,0,1,0,0,133,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,5,1,0,6,45,0,0,0,2,0,0,0,0,0,4,0,10,0,1,0,0,0,1,0,0,0,0,0,0,1,2,8,17,0,0,31,0,0,70,0,0,70,0,547,0,0,0,75,0,2,0,48,1,0,0,1,0,9,0,18,0,1,0,11,0,0,0,7,36,0
KeyDB (C++),0,3,0,0,2,0,0,0,0,0,0,0,15,0,2,5,10,0,0,64,0,0,0,0,1,0,2,0,0,6,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,10,0,0,1,0,0,17,0,737,0,0,0,6,0,1,0,10,0,0,0,2,0,2,0,4,13,0,0,0,0,0,0,0,13,0
mlx (C++),0,21,0,0,2,0,0,0,0,0,0,0,2,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,1,1,0,0,0,0,1,0,28,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,26,0,0,11,1,0,30,0,0,29,0,61,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,4,0
arcore-android-sdk (C++),0,0,0,0,2,0,2,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,131,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
olive (C++),0,40,6,0,17,0,0,0,1,0,0,0,28,0,1,5,9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,6,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,64,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,29,0,0,4,0,0,6,0,0,76,0,25,0,0,0,9,0,1,0,14,0,0,0,0,0,3,0,12,0,1,0,0,0,0,0,0,5,0
box2d (C++),0,8,0,0,11,0,1,0,0,0,0,0,13,0,1,8,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,4,1,0,0,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,6,0,0,3,0,0,14,0,240,0,0,1,6,0,0,0,6,0,0,0,0,0,0,0,19,0,0,0,1,0,0,0,2,1,0
PrismLauncher (C++),1,37,2,0,23,0,0,0,1,0,8,0,21,1,15,11,6,0,1,0,0,0,0,0,0,0,3,0,0,1,0,8,0,0,0,18,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,3,1,1,0,0,0,0,0,40,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,56,1,0,0,0,0,1,0,0,0,4,0,4,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,17,0,0,13,0,0,10,0,0,56,0,108,0,0,0,14,0,0,0,21,0,0,0,1,1,0,0,13,0,2,0,0,0,0,0,1,5,0
gdal (C++),0,4,0,0,2,0,0,0,0,0,0,0,3,0,0,6,4,0,0,4,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,9,0,0,5,0,136,0,0,0,4,0,1,0,9,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,3,2,0
Z0FCourse_ReverseEngineering (C++),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ndk-samples (C++),0,4,0,0,2,0,2,0,0,1,0,0,10,0,0,3,9,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,6,0,112,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
openvr (C++),0,8,0,0,2,0,0,0,0,1,1,0,2,1,4,1,116,0,0,7,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,0,0,0,0,6,0,0,0,0,0,0,92,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,0,0,0,1,0,0,3,0,0,40,0,567,0,0,0,3,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,1,0
ConEmu (C++),0,53,2,0,3,0,0,0,0,0,0,0,5,0,1,9,6,0,1,6,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,37,0,0,1,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,7,0,2,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10,0,0,2,0,0,3,0,0,70,0,464,0,0,0,10,0,0,0,7,0,0,0,0,0,1,0,8,0,1,0,2,0,0,0,3,3,0
The-Powder-Toy (C++),0,11,0,0,0,0,0,0,0,0,3,0,34,1,2,17,3,0,0,2,0,0,0,0,0,0,1,0,0,1,0,12,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,1,0,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,3,0,2,1,0,0,11,0,0,6,0,0,13,0,90,0,0,0,11,0,1,0,6,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,1,5,0
glog (C++),0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0
IoT-For-Beginners (C++),0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flatbuffers (C++),0,10,0,0,19,0,0,0,0,0,0,0,11,0,3,15,13,0,0,0,0,0,0,0,0,0,1,0,0,10,0,8,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,7,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,7,0,0,5,0,0,12,0,221,0,0,0,16,1,0,0,22,0,0,0,3,0,1,0,1,0,0,0,7,0,0,0,1,5,0
bitcoin (C++),0,47,0,0,10,3,1,1,0,3,6,0,22,2,17,26,30,0,0,9,0,0,0,0,0,0,15,0,1,4,0,18,1,0,0,42,0,0,1,0,3,0,0,0,0,0,0,28,0,0,0,4,3,0,0,0,2,5,0,102,0,0,0,0,0,0,0,1,0,24,0,0,0,0,0,0,0,0,0,4,1,0,1,32,0,0,0,4,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,1,0,0,7,0,7,18,0,0,31,0,0,42,0,0,58,0,381,0,0,0,26,1,8,0,68,0,0,0,0,1,1,0,19,1,1,0,3,0,0,0,4,15,0
Stockfish (C++),0,5,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,5,0,0,6,0,23,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
zcash (C++),0,32,0,0,7,1,1,0,0,3,5,0,16,2,15,18,40,0,7,23,0,0,0,0,0,0,1,0,1,2,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,2,2,0,0,0,1,4,0,81,0,0,1,1,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,1,0,0,1,8,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,8,1,4,12,0,0,28,0,0,16,0,0,33,0,235,0,0,0,17,0,1,0,51,0,0,0,0,1,1,0,9,1,2,0,6,0,0,0,3,16,0
hybridclr (C++),0,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,5,0,959,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
codon (C++),2,25,0,0,4,1,1,0,0,1,0,0,2,0,4,3,8,0,1,8,0,0,0,0,0,0,1,0,0,2,0,43,1,0,0,7,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,1,6,0,0,0,1,1,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,1,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,8,0,0,0,0,11,0,0,8,0,0,28,0,76,0,0,1,21,1,5,0,16,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,8,0
Cpp_Primer_Practice (C++),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0
benchmark (C++),0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,3,0,22,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
instant-meshes (C++),0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,2,0,55,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uWebSockets (C++),0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3,0,31,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
goldendict (C++),0,16,0,0,8,3,0,0,0,1,1,0,11,0,1,2,11,0,3,2,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,3,0,0,0,0,1,0,1,0,0,0,0,7,0,0,0,1,0,1,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,17,0,0,0,0,0,1,0,0,0,1,0,15,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,5,0,0,3,0,0,10,0,0,22,0,201,0,0,0,5,0,1,0,11,1,0,0,0,0,1,0,61,0,0,0,0,0,0,0,0,3,0
ORB_SLAM2 (C++),0,13,0,0,2,0,0,0,0,2,0,0,3,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,2,0,0,15,0,19,0,0,0,2,0,1,0,4,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,1,3,0
muduo (C++),0,4,0,0,8,0,0,0,0,0,0,0,12,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0,3,0,0,1,0,0,14,0,29,0,0,0,4,0,2,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0
QuantLib (C++),0,86,2,0,14,0,0,0,1,1,2,0,4,1,187,67,11,0,29,106,0,0,0,0,0,0,52,0,0,2,0,12,2,0,0,30,0,0,0,0,2,0,1,0,0,0,0,42,0,0,0,1,6,0,0,0,1,9,0,38,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,14,3,0,2,16,1,0,0,5,0,2,0,0,0,3,0,28,0,0,0,0,0,0,0,0,0,1,0,3,7,0,1,9,0,0,233,0,0,79,0,0,97,0,864,0,0,1,28,0,2,0,353,0,0,0,2,0,12,0,15,2,0,0,4,0,0,0,4,20,0
flashlight (C++),0,22,1,0,0,0,0,0,0,1,0,0,5,0,5,11,8,0,1,3,0,0,0,0,0,0,2,0,0,1,0,10,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9,0,33,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,5,1,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,6,0,0,6,0,0,26,0,0,29,0,102,0,0,0,26,0,1,0,26,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,4,0
Waifu2x-Extension-GUI (C++),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sysdig (C++),0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,3,0,31,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
async-profiler (C++),0,10,0,0,2,0,0,0,0,0,1,0,5,0,1,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,14,0,52,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
